region,technology,city,state,value,match_method,distance_km
p2,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Seattle,Washington,1.09,nearest_same_state,128.3
p2,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Seattle,Washington,1.09,nearest_same_state,128.3
p2,Battery_,Seattle,Washington,1.08,nearest_same_state,128.3
p2,Utility-Scale Battery Storage,Seattle,Washington,1.08,nearest_same_state,128.3
p20,Coal_new,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Coal_95%-CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Coal_99%-CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Coal_Retrofits_95%-CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Coal_Retrofits_90%-CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Combustion Turbine - Simple Cycle (Aeroderivative),Great Falls,Montana,0.99,nearest_same_state,266.67
p20,NaturalGas_Combustion Turbine,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_F-Frame CT,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 2-on-1,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_F-Frame CC,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_H-Frame CC,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 1-on-1,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_F-Frame CC 95% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_H-Frame CC 95% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_F-Frame CC 97% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,NaturalGas_H-Frame CC 97% CCS,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Biopower_Dedicated,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Nuclear_Nuclear,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Nuclear_Nuclear - Large,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Nuclear_SMR,Great Falls,Montana,0.99,nearest_same_state,266.67
p20,Nuclear_Nuclear - Small,Great Falls,Montana,0.99,nearest_same_state,266.67
p20,Geothermal,Great Falls,Montana,,nearest_same_state,266.67
p20,Hydropower,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Pumped Storage Hydropower,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,LandBasedWind,Great Falls,Montana,0.98,nearest_same_state,266.67
p20,Onshore Wind Repowering/Retrofit,Great Falls,Montana,0.99,nearest_same_state,266.67
p20,OffshoreWind,Great Falls,Montana,,nearest_same_state,266.67
p20,UtilityPV,Great Falls,Montana,0.99,nearest_same_state,266.67
p20,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Great Falls,Montana,0.99,nearest_same_state,266.67
p20,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Great Falls,Montana,0.99,nearest_same_state,266.67
p20,Battery_,Great Falls,Montana,0.99,nearest_same_state,266.67
p20,Utility-Scale Battery Storage,Great Falls,Montana,0.99,nearest_same_state,266.67
p21,Coal_new,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,Coal_95%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,337.01
p21,Coal_99%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,337.01
p21,Coal_Retrofits_95%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,337.01
p21,Coal_Retrofits_90%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,337.01
p21,Combustion Turbine - Simple Cycle (Aeroderivative),Salt Lake City,Utah,1.0,nearest_same_state,337.01
p21,NaturalGas_Combustion Turbine,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,NaturalGas_F-Frame CT,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 2-on-1,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,NaturalGas_F-Frame CC,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,NaturalGas_H-Frame CC,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 1-on-1,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_F-Frame CC 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_H-Frame CC 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_F-Frame CC 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,NaturalGas_H-Frame CC 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,337.01
p21,Biopower_Dedicated,Salt Lake City,Utah,0.99,nearest_same_state,337.01
p21,Nuclear_Nuclear,Salt Lake City,Utah,1.06,nearest_same_state,337.01
p21,Nuclear_Nuclear - Large,Salt Lake City,Utah,1.06,nearest_same_state,337.01
p21,Nuclear_SMR,Salt Lake City,Utah,1.02,nearest_same_state,337.01
p21,Nuclear_Nuclear - Small,Salt Lake City,Utah,1.02,nearest_same_state,337.01
p21,Geothermal,Salt Lake City,Utah,,nearest_same_state,337.01
p21,Hydropower,Salt Lake City,Utah,,nearest_same_state,337.01
p21,Pumped Storage Hydropower,Salt Lake City,Utah,,nearest_same_state,337.01
p21,LandBasedWind,Salt Lake City,Utah,1.01,nearest_same_state,337.01
p21,Onshore Wind Repowering/Retrofit,Salt Lake City,Utah,1.02,nearest_same_state,337.01
p21,OffshoreWind,Salt Lake City,Utah,,nearest_same_state,337.01
p21,UtilityPV,Salt Lake City,Utah,1.0,nearest_same_state,337.01
p21,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Salt Lake City,Utah,1.01,nearest_same_state,337.01
p21,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Salt Lake City,Utah,1.01,nearest_same_state,337.01
p21,Battery_,Salt Lake City,Utah,1.03,nearest_same_state,337.01
p21,Utility-Scale Battery Storage,Salt Lake City,Utah,1.03,nearest_same_state,337.01
p22,Coal_new,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,Coal_95%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Coal_99%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Coal_Retrofits_95%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Coal_Retrofits_90%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Combustion Turbine - Simple Cycle (Aeroderivative),Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,NaturalGas_Combustion Turbine,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,NaturalGas_F-Frame CT,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 2-on-1,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,NaturalGas_F-Frame CC,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,NaturalGas_H-Frame CC,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 1-on-1,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_F-Frame CC 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_H-Frame CC 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_F-Frame CC 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,NaturalGas_H-Frame CC 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,Biopower_Dedicated,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Nuclear_Nuclear,Rapid City,South Dakota,0.97,nearest_same_state,262.01
p22,Nuclear_Nuclear - Large,Rapid City,South Dakota,0.97,nearest_same_state,262.01
p22,Nuclear_SMR,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Nuclear_Nuclear - Small,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Geothermal,Rapid City,South Dakota,,nearest_same_state,262.01
p22,Hydropower,Rapid City,South Dakota,0.98,nearest_same_state,262.01
p22,Pumped Storage Hydropower,Rapid City,South Dakota,0.98,nearest_same_state,262.01
p22,LandBasedWind,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Onshore Wind Repowering/Retrofit,Rapid City,South Dakota,0.98,nearest_same_state,262.01
p22,OffshoreWind,Rapid City,South Dakota,,nearest_same_state,262.01
p22,UtilityPV,Rapid City,South Dakota,1.0,nearest_same_state,262.01
p22,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Rapid City,South Dakota,0.99,nearest_same_state,262.01
p22,Battery_,Rapid City,South Dakota,0.98,nearest_same_state,262.01
p22,Utility-Scale Battery Storage,Rapid City,South Dakota,0.98,nearest_same_state,262.01
p23,Coal_new,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,Coal_95%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Coal_99%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Coal_Retrofits_95%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Coal_Retrofits_90%-CCS,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Combustion Turbine - Simple Cycle (Aeroderivative),Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,NaturalGas_Combustion Turbine,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,NaturalGas_F-Frame CT,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 2-on-1,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,NaturalGas_F-Frame CC,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,NaturalGas_H-Frame CC,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 1-on-1,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_F-Frame CC 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_H-Frame CC 95% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_F-Frame CC 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,NaturalGas_H-Frame CC 97% CCS,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,Biopower_Dedicated,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Nuclear_Nuclear,Rapid City,South Dakota,0.97,nearest_same_state,137.35
p23,Nuclear_Nuclear - Large,Rapid City,South Dakota,0.97,nearest_same_state,137.35
p23,Nuclear_SMR,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Nuclear_Nuclear - Small,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Geothermal,Rapid City,South Dakota,,nearest_same_state,137.35
p23,Hydropower,Rapid City,South Dakota,0.98,nearest_same_state,137.35
p23,Pumped Storage Hydropower,Rapid City,South Dakota,0.98,nearest_same_state,137.35
p23,LandBasedWind,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Onshore Wind Repowering/Retrofit,Rapid City,South Dakota,0.98,nearest_same_state,137.35
p23,OffshoreWind,Rapid City,South Dakota,,nearest_same_state,137.35
p23,UtilityPV,Rapid City,South Dakota,1.0,nearest_same_state,137.35
p23,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Rapid City,South Dakota,0.99,nearest_same_state,137.35
p23,Battery_,Rapid City,South Dakota,0.98,nearest_same_state,137.35
p23,Utility-Scale Battery Storage,Rapid City,South Dakota,0.98,nearest_same_state,137.35
p24,Coal_new,Cheyenne,Wyoming,1.0,within,0.0
p24,Coal_95%-CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,Coal_99%-CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,Coal_Retrofits_95%-CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,Coal_Retrofits_90%-CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,Combustion Turbine - Simple Cycle (Aeroderivative),Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combustion Turbine,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_F-Frame CT,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 2-on-1,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_F-Frame CC,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_H-Frame CC,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 1-on-1,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_F-Frame CC 95% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_H-Frame CC 95% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_F-Frame CC 97% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,NaturalGas_H-Frame CC 97% CCS,Cheyenne,Wyoming,0.99,within,0.0
p24,Biopower_Dedicated,Cheyenne,Wyoming,0.99,within,0.0
p24,Nuclear_Nuclear,Cheyenne,Wyoming,0.98,within,0.0
p24,Nuclear_Nuclear - Large,Cheyenne,Wyoming,0.98,within,0.0
p24,Nuclear_SMR,Cheyenne,Wyoming,0.99,within,0.0
p24,Nuclear_Nuclear - Small,Cheyenne,Wyoming,0.99,within,0.0
p24,Geothermal,Cheyenne,Wyoming,,within,0.0
p24,Hydropower,Cheyenne,Wyoming,,within,0.0
p24,Pumped Storage Hydropower,Cheyenne,Wyoming,,within,0.0
p24,LandBasedWind,Cheyenne,Wyoming,0.98,within,0.0
p24,Onshore Wind Repowering/Retrofit,Cheyenne,Wyoming,0.99,within,0.0
p24,OffshoreWind,Cheyenne,Wyoming,,within,0.0
p24,UtilityPV,Cheyenne,Wyoming,1.0,within,0.0
p24,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Cheyenne,Wyoming,0.99,within,0.0
p24,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Cheyenne,Wyoming,0.99,within,0.0
p24,Battery_,Cheyenne,Wyoming,0.99,within,0.0
p24,Utility-Scale Battery Storage,Cheyenne,Wyoming,0.99,within,0.0
p25,Coal_new,Salt Lake City,Utah,0.99,within,0.0
p25,Coal_95%-CCS,Salt Lake City,Utah,1.0,within,0.0
p25,Coal_99%-CCS,Salt Lake City,Utah,1.0,within,0.0
p25,Coal_Retrofits_95%-CCS,Salt Lake City,Utah,1.0,within,0.0
p25,Coal_Retrofits_90%-CCS,Salt Lake City,Utah,1.0,within,0.0
p25,Combustion Turbine - Simple Cycle (Aeroderivative),Salt Lake City,Utah,1.0,within,0.0
p25,NaturalGas_Combustion Turbine,Salt Lake City,Utah,0.99,within,0.0
p25,NaturalGas_F-Frame CT,Salt Lake City,Utah,0.99,within,0.0
p25,NaturalGas_Combined Cycle 2-on-1,Salt Lake City,Utah,0.99,within,0.0
p25,NaturalGas_F-Frame CC,Salt Lake City,Utah,0.99,within,0.0
p25,NaturalGas_H-Frame CC,Salt Lake City,Utah,0.99,within,0.0
p25,NaturalGas_Combined Cycle 1-on-1,Salt Lake City,Utah,0.99,within,0.0
p25,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_F-Frame CC 95% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_H-Frame CC 95% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_F-Frame CC 97% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,NaturalGas_H-Frame CC 97% CCS,Salt Lake City,Utah,0.98,within,0.0
p25,Biopower_Dedicated,Salt Lake City,Utah,0.99,within,0.0
p25,Nuclear_Nuclear,Salt Lake City,Utah,1.06,within,0.0
p25,Nuclear_Nuclear - Large,Salt Lake City,Utah,1.06,within,0.0
p25,Nuclear_SMR,Salt Lake City,Utah,1.02,within,0.0
p25,Nuclear_Nuclear - Small,Salt Lake City,Utah,1.02,within,0.0
p25,Geothermal,Salt Lake City,Utah,,within,0.0
p25,Hydropower,Salt Lake City,Utah,,within,0.0
p25,Pumped Storage Hydropower,Salt Lake City,Utah,,within,0.0
p25,LandBasedWind,Salt Lake City,Utah,1.01,within,0.0
p25,Onshore Wind Repowering/Retrofit,Salt Lake City,Utah,1.02,within,0.0
p25,OffshoreWind,Salt Lake City,Utah,,within,0.0
p25,UtilityPV,Salt Lake City,Utah,1.0,within,0.0
p25,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Salt Lake City,Utah,1.01,within,0.0
p25,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Salt Lake City,Utah,1.01,within,0.0
p25,Battery_,Salt Lake City,Utah,1.03,within,0.0
p25,Utility-Scale Battery Storage,Salt Lake City,Utah,1.03,within,0.0
p26,Coal_new,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,Coal_95%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,127.84
p26,Coal_99%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,127.84
p26,Coal_Retrofits_95%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,127.84
p26,Coal_Retrofits_90%-CCS,Salt Lake City,Utah,1.0,nearest_same_state,127.84
p26,Combustion Turbine - Simple Cycle (Aeroderivative),Salt Lake City,Utah,1.0,nearest_same_state,127.84
p26,NaturalGas_Combustion Turbine,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,NaturalGas_F-Frame CT,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 2-on-1,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,NaturalGas_F-Frame CC,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,NaturalGas_H-Frame CC,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 1-on-1,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_F-Frame CC 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_H-Frame CC 95% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_F-Frame CC 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,NaturalGas_H-Frame CC 97% CCS,Salt Lake City,Utah,0.98,nearest_same_state,127.84
p26,Biopower_Dedicated,Salt Lake City,Utah,0.99,nearest_same_state,127.84
p26,Nuclear_Nuclear,Salt Lake City,Utah,1.06,nearest_same_state,127.84
p26,Nuclear_Nuclear - Large,Salt Lake City,Utah,1.06,nearest_same_state,127.84
p26,Nuclear_SMR,Salt Lake City,Utah,1.02,nearest_same_state,127.84
p26,Nuclear_Nuclear - Small,Salt Lake City,Utah,1.02,nearest_same_state,127.84
p26,Geothermal,Salt Lake City,Utah,,nearest_same_state,127.84
p26,Hydropower,Salt Lake City,Utah,,nearest_same_state,127.84
p26,Pumped Storage Hydropower,Salt Lake City,Utah,,nearest_same_state,127.84
p26,LandBasedWind,Salt Lake City,Utah,1.01,nearest_same_state,127.84
p26,Onshore Wind Repowering/Retrofit,Salt Lake City,Utah,1.02,nearest_same_state,127.84
p26,OffshoreWind,Salt Lake City,Utah,,nearest_same_state,127.84
p26,UtilityPV,Salt Lake City,Utah,1.0,nearest_same_state,127.84
